skin_color;age;sex;complement;death_type;city;neighborhood;date;hour
Parda;23.0;Masculino;Homicídio;PAF;União dos Palmares;Nova Esperança;25/11/2020;20
Preta;31.0;Masculino;Homicídio;PAF;Feliz Deserto;Centro;25/11/2020;22
Preta;20.0;Masculino;Homicídio;PAF;Maceió;Vergel do Lago;26/11/2020;10
Preta;26.0;Masculino;Homicídio;PAF;Maceió;Santos Dumont;26/11/2020;10
Preta;19.0;Masculino;Resistência com Resultado Morte;PAF;Maceió;Benedito Bentes;26/11/2020;16
Parda;16.0;Feminino;Homicídio;PAF;São Miguel dos Campos;Centro;26/11/2020;19
Parda;32.0;Masculino;Homicídio;PAF;São Luís do Quitunde;Centro;27/11/2020;03
Parda;18.0;Masculino;Resistência com Resultado Morte;PAF;Maragogi;Centro;27/11/2020;05
Parda;26.0;Masculino;Homicídio;PAF;Campo Alegre;Centro;27/11/2020;09
Parda;28.0;Masculino;Homicídio;BRANCA;Maragogi;Zona Rural;27/11/2020;18
Branca;24.0;Masculino;Homicídio;PAF;Junqueiro;Zona Rural;27/11/2020;21
Parda;24.0;Masculino;Homicídio;PAF;Barra de São Miguel;Centro;28/11/2020;22
Preta;30.0;Masculino;Homicídio;PAF;São José da Laje;Centro;28/11/2020;23
Parda;50.0;Masculino;Homicídio;PAF;Jequiá da Praia;Centro;29/11/2020;01
Branca;26.0;Masculino;Homicídio;BRANCA;Delmiro Gouveia;Centro;29/11/2020;03
Branca;23.0;Masculino;Homicídio;PAF;Santana do Mundaú;Zona Rural;29/11/2020;08
Preta;25.0;Masculino;Homicídio;PAF;União dos Palmares;Nova Esperança;29/11/2020;14
Parda;40.0;Masculino;Homicídio;PAF;Girau do Ponciano;Zona Rural;29/11/2020;17
Parda;15.0;Masculino;Homicídio;PAF;Pilar;Centro;29/11/2020;19
Branca;27.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;29/11/2020;20
Branca;37.0;Masculino;Homicídio;PAF;Arapiraca;Sítio Barreiras;29/11/2020;20
Parda;47.0;Masculino;Roubo com Resultado Morte;PAF;Atalaia;Zona Rural;30/11/2020;20
Preta;15.0;Masculino;Homicídio;ESPANCAMENTO;São Miguel dos Campos;Centro;01/12/2020;20
Parda;44.0;Masculino;Homicídio;ESPANCAMENTO;São José da Tapera;Zona Rural;02/12/2020;03
Parda;66.0;Masculino;Homicídio;PAF;Canapi;Zona Rural;02/12/2020;19
Parda;20.0;Masculino;Homicídio;PAF;Arapiraca;Olho d Água dos Cazuzinhos;03/12/2020;12
Branca;23.0;Masculino;Homicídio;PAF;Arapiraca;Primavera;03/12/2020;18
Parda;18.0;Masculino;Homicídio;PAF;Maceió;Santo Amaro;03/12/2020;19
Preta;31.0;Masculino;Homicídio;PAF;Campo Alegre;Centro;03/12/2020;23
Preta;18.0;Masculino;Homicídio;PAF;São Miguel dos Milagres;Zona Rural;04/12/2020;04
Parda;18.0;Masculino;Homicídio;PAF;União dos Palmares;Nova Esperança;04/12/2020;10
Parda;20.0;Masculino;Homicídio;PAF;Maceió;Santa Lúcia;04/12/2020;16
Parda;32.0;Masculino;Homicídio;BRANCA;Flexeiras;Zona Rural;04/12/2020;17
Parda;32.0;Masculino;Homicídio;PAF;Jacaré dos Homens;Centro;04/12/2020;18
Parda;55.0;Masculino;Homicídio;PAF;Maribondo;Centro;04/12/2020;19
Parda;43.0;Masculino;Homicídio;PAF;Igaci;Zona Rural;04/12/2020;20
NI;42.0;Masculino;Homicídio;PAF;Piaçabuçu;Zona Rural;04/12/2020;21
Parda;29.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Feitosa;05/12/2020;03
Preta;19.0;Masculino;Homicídio;PAF;Barra de Santo Antônio;Ilha da Crôa;05/12/2020;04
Parda;26.0;Masculino;Homicídio;PAF;São José da Tapera;Centro;05/12/2020;20
Parda;21.0;Masculino;Homicídio;PAF;Maceió;Ouro Preto;05/12/2020;21
Parda;22.0;Masculino;Homicídio;PAF;Marechal Deodoro;Centro;05/12/2020;22
Parda;15.0;Masculino;Homicídio;ESPANCAMENTO;Jundiá;Centro;06/12/2020;08
Branca;23.0;Masculino;Resistência com Resultado Morte;PAF;Rio Largo;Zona Rural;06/12/2020;10
Parda;22.0;Masculino;Resistência com Resultado Morte;PAF;Rio Largo;Zona Rural;06/12/2020;10
Parda;21.0;Masculino;Homicídio;PAF/B;Viçosa;Centro;06/12/2020;15
Branca;33.0;Masculino;Homicídio;PAF;Maceió;Tabuleiro do Martins;06/12/2020;18
Parda;40.0;Masculino;Homicídio;PAF;São Sebastião;Centro;06/12/2020;18
Parda;47.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;06/12/2020;22
Preta;25.0;Masculino;Homicídio;ESPANCAMENTO;Jacaré dos Homens;Centro;07/12/2020;03
Parda;43.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Benedito Bentes;07/12/2020;08
Parda;25.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;08/12/2020;09
Parda;44.0;Masculino;Homicídio;PAF;Passo de Camaragibe;Centro;08/12/2020;13
Parda;23.0;Masculino;Resistência com Resultado Morte;PAF;Teotônio Vilela;Centro;08/12/2020;15
Parda;22.0;Masculino;Resistência com Resultado Morte;PAF;Teotônio Vilela;Centro;08/12/2020;15
Branca;21.0;Masculino;Homicídio;PAF;Maceió;Benedito Bentes;08/12/2020;20
Parda;26.0;Masculino;Homicídio;PAF;Penedo;Senhor do Bomfim;08/12/2020;20
Parda;16.0;Masculino;Homicídio;LINCHAMENTO;Maceió;Benedito Bentes;08/12/2020;20
Parda;22.0;Masculino;Resistência com Resultado Morte;PAF;São Luís do Quitunde;Centro;09/12/2020;05
Branca;31.0;Masculino;Homicídio;PAF;Arapiraca;Centro;09/12/2020;15
Parda;34.0;Masculino;Homicídio;PAF;Canapi;Centro;09/12/2020;17
Branca;32.0;Masculino;Homicídio;PAF;Maceió;Vergel do Lago;09/12/2020;19
Preta;58.0;Masculino;Homicídio;PAF;Maceió;Vergel do Lago;09/12/2020;19
Parda;20.0;Masculino;Homicídio;PAF;Maceió;São Jorge;09/12/2020;22
Parda;19.0;Masculino;Homicídio;PAF;Maceió;Mutange;09/12/2020;23
Parda;21.0;Masculino;Homicídio;PAF;Maceió;Mutange;09/12/2020;23
Parda;37.0;Masculino;Homicídio;PAF;Porto Real do Colégio;Zona Rural;10/12/2020;06
Parda;21.0;Feminino;Feminicídio;PAF;Maceió;Clima Bom;11/12/2020;01
Preta;47.0;Feminino;Feminicídio;BRANCA;Teotônio Vilela;Centro;11/12/2020;05
Parda;26.0;Masculino;Homicídio;PAF;Rio Largo;Centro;12/12/2020;00
Parda;55.0;Masculino;Homicídio;BRANCA;Colônia Leopoldina;Zona Rural;12/12/2020;15
Branca;20.0;Masculino;Homicídio;PAF;União dos Palmares;Centro;12/12/2020;18
Branca;24.0;Masculino;Homicídio;BRANCA;Poço das Trincheiras;Zona Rural;12/12/2020;20
Parda;36.0;Masculino;Homicídio;PAF/B;Maceió;Tabuleiro do Martins;12/12/2020;22
Parda;16.0;Masculino;Lesão Corporal Seguida de Morte;ESPANCAMENTO;Maceió;Chã de Bebedouro;13/12/2020;07
Parda;22.0;Masculino;Homicídio;NI;Maceió;Benedito Bentes;13/12/2020;19
Preta;18.0;Masculino;Homicídio;PAF;Marechal Deodoro;Zona Rural;13/12/2020;20
Parda;31.0;Masculino;Homicídio;PAF;Maceió;Chã da Jaqueira;13/12/2020;22
Parda;17.0;Masculino;Homicídio;PAF;Maribondo;Centro;13/12/2020;22
Parda;27.0;Masculino;Homicídio;PAF;Taquarana;Zona Rural;13/12/2020;23
Parda;17.0;Masculino;Homicídio;PAF;Pilar;Pernambuco Novo;14/12/2020;00
Parda;21.0;Masculino;Homicídio;PAF;Penedo;Zona Rural;14/12/2020;01
Parda;32.0;Masculino;Homicídio;PAF;Rio Largo;Mata do Rolo;14/12/2020;03
Branca;82.0;Feminino;Homicídio;BRANCA;Passo de Camaragibe;Zona Rural;15/12/2020;05
Branca;70.0;Masculino;Homicídio;BRANCA;Passo de Camaragibe;Zona Rural;15/12/2020;05
NI;20.0;Masculino;Homicídio;NI;Limoeiro de Anadia;Zona Rural;15/12/2020;13
Parda;18.0;Masculino;Homicídio;BRANCA;Maceió;Cidade Universitária;15/12/2020;22
Parda;17.0;Masculino;Homicídio;PAF;São Sebastião;Centro;16/12/2020;01
Parda;20.0;Masculino;Homicídio;PAF;São Sebastião;Centro;16/12/2020;01
Preta;17.0;Masculino;Homicídio;PAF;São Sebastião;Centro;16/12/2020;01
Parda;36.0;Masculino;Homicídio;ESPANCAMENTO;Santana do Ipanema;Zona Rural;16/12/2020;05
Branca;59.0;Masculino;Homicídio;OUTROS;Maceió;Prado;16/12/2020;14
Parda;39.0;Masculino;Homicídio;PAF;Arapiraca;Povoado Fazenda Velha;16/12/2020;18
Parda;15.0;Masculino;Homicídio;PAF;Craíbas;Zona Rural;16/12/2020;18
Parda;21.0;Masculino;Homicídio;PAF;Boca da Mata;Zona Rural;17/12/2020;10
Branca;21.0;Masculino;Homicídio;PAF;Ibateguara;Centro;17/12/2020;18
Branca;43.0;Masculino;Homicídio;PAF;Maceió;Santos Dumont;18/12/2020;05
NI;22.0;Masculino;Homicídio;PAF;Maragogi;Zona Rural;18/12/2020;08
NI;NA;Masculino;Homicídio;PAF;Jequiá da Praia;Zona Rural;18/12/2020;12
Branca;52.0;Masculino;Homicídio;PAF;Limoeiro de Anadia;Centro;18/12/2020;18
Parda;33.0;Masculino;Homicídio;PAF;Arapiraca;Olho d Água dos Cazuzinhos;18/12/2020;23
Parda;23.0;Masculino;Homicídio;PAF;Junqueiro;Centro;19/12/2020;05
Parda;26.0;Masculino;Homicídio;PAF;Junqueiro;Centro;19/12/2020;05
Parda;46.0;Masculino;Homicídio;PAF;Jacuípe;Zona Rural;19/12/2020;10
Preta;34.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Tabuleiro do Martins;19/12/2020;14
Parda;51.0;Masculino;Homicídio;PAF;São Sebastião;Zona Rural;19/12/2020;19
Parda;27.0;Masculino;Homicídio;NI;Maceió;Ponta da Terra;19/12/2020;19
Parda;27.0;Masculino;Homicídio;BRANCA;Craíbas;Centro;20/12/2020;06
Parda;26.0;Masculino;Homicídio;PAF;Colônia Leopoldina;Centro;20/12/2020;07
Parda;20.0;Masculino;Homicídio;PAF;Arapiraca;Senador Teotônio Vilela;20/12/2020;09
Parda;19.0;Masculino;Homicídio;PAF;Arapiraca;Senador Teotônio Vilela;20/12/2020;09
Parda;30.0;Masculino;Homicídio;PAF;Maceió;Petrópolis;20/12/2020;11
Parda;16.0;Masculino;Homicídio;PAF;Maceió;Pajuçara;20/12/2020;16
Parda;17.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;20/12/2020;19
Parda;30.0;Masculino;Homicídio;PAF;Barra de Santo Antônio;Ilha da Crôa;20/12/2020;22
Preta;27.0;Masculino;Homicídio;PAF;Maceió;Rio Novo;21/12/2020;02
Preta;21.0;Masculino;Homicídio;OUTROS;Maceió;Santos Dumont;21/12/2020;07
Parda;21.0;Masculino;Homicídio;ESPANCAMENTO;Rio Largo;Tabuleiro do Pinto;22/12/2020;01
Branca;20.0;Masculino;Homicídio;PAF;Arapiraca;Verdes Campos;22/12/2020;13
Branca;34.0;Masculino;Homicídio;PAF;Arapiraca;Verdes Campos;22/12/2020;13
Parda;21.0;Masculino;Homicídio;PAF;Palmeira dos Índios;Vila Maria;23/12/2020;04
Preta;37.0;Masculino;Homicídio;PAF;Maceió;Santos Dumont;23/12/2020;06
NI;NA;Masculino;Homicídio;NI;Maceió;Benedito Bentes;23/12/2020;10
Parda;42.0;Masculino;Homicídio;PAF;Capela;Zona Rural;23/12/2020;18
Parda;42.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Santos Dumont;23/12/2020;19
Branca;47.0;Masculino;Homicídio;PAF;Maceió;Trapiche da Barra;23/12/2020;23
Parda;21.0;Masculino;Homicídio;PAF;Maceió;Chã de Bebedouro;24/12/2020;08
Parda;25.0;Masculino;Homicídio;PAF;Arapiraca;Itapoã;25/12/2020;00
Parda;30.0;Masculino;Homicídio;PAF;Igaci;Centro;25/12/2020;00
Parda;26.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;25/12/2020;01
Parda;21.0;Masculino;Homicídio;PAF;Arapiraca;Centro;25/12/2020;01
Parda;21.0;Masculino;Homicídio;BRANCA;São Miguel dos Campos;Centro;25/12/2020;05
Parda;21.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;25/12/2020;05
Parda;38.0;Masculino;Homicídio;BRANCA;Monteirópolis;Centro;25/12/2020;06
Parda;16.0;Masculino;Homicídio;PAF;Pilar;Centro;25/12/2020;12
Parda;19.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;25/12/2020;18
Parda;37.0;Masculino;Homicídio;PAF;Arapiraca;Massaranduba;26/12/2020;04
Parda;42.0;Masculino;Homicídio;PAF;Arapiraca;Canafístula;26/12/2020;16
Parda;36.0;Masculino;Homicídio;PAF;Penedo;Santa Luzia;26/12/2020;22
Parda;25.0;Masculino;Homicídio;PAF;Arapiraca;Sítio Alazão;27/12/2020;06
Parda;35.0;Masculino;Homicídio;PAF;Arapiraca;Centro;27/12/2020;12
Parda;45.0;Masculino;Homicídio;NI;Jequiá da Praia;Zona Rural;27/12/2020;18
Branca;25.0;Masculino;Homicídio;PAF;Coité do Nóia;Zona Rural;28/12/2020;06
Parda;31.0;Masculino;Homicídio;PAF;Jaramataia;Centro;28/12/2020;09
Parda;25.0;Masculino;Homicídio;BRANCA;Branquinha;Zona Rural;28/12/2020;10
Parda;24.0;Feminino;Homicídio;PAF;Arapiraca;Olho d Água dos Cazuzinhos;28/12/2020;11
Parda;33.0;Masculino;Lesão Corporal Seguida de Morte;ESPANCAMENTO;Anadia;Zona Rural;29/12/2020;04
Parda;59.0;Masculino;Homicídio;BRANCA;Coruripe;Centro;29/12/2020;08
Parda;26.0;Feminino;Feminicídio;PAF;Arapiraca;Centro;29/12/2020;11
Parda;48.0;Masculino;Homicídio;NI;Messias;Zona Rural;29/12/2020;15
Branca;35.0;Masculino;Homicídio;PAF;Jaramataia;Centro;29/12/2020;16
Branca;25.0;Masculino;Homicídio;PAF;Maceió;Tabuleiro do Martins;29/12/2020;23
Parda;29.0;Masculino;Homicídio;BRANCA;Traipu;Centro;30/12/2020;00
Parda;26.0;Masculino;Homicídio;BRANCA;Traipu;Centro;30/12/2020;00
Parda;20.0;Masculino;Resistência com Resultado Morte;PAF;Maceió;Cidade Universitária;30/12/2020;06
Parda;25.0;Masculino;Resistência com Resultado Morte;PAF;Maceió;Chã de Bebedouro;30/12/2020;07
Preta;33.0;Masculino;Homicídio;PAF;Belém;Zona Rural;31/12/2020;19
Parda;28.0;Masculino;Homicídio;BRANCA;Palmeira dos Índios;Zona Rural;01/01/2021;06
Parda;17.0;Masculino;Homicídio;PAF;Cajueiro;Centro;01/01/2021;11
Branca;24.0;Masculino;Lesão Corporal Seguida de Morte;PAF;Limoeiro de Anadia;Zona Rural;01/01/2021;16
Parda;18.0;Masculino;Homicídio;PAF;Maceió;Santo Amaro;01/01/2021;17
Parda;27.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;01/01/2021;18
Preta;27.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;01/01/2021;18
Parda;47.0;Masculino;Homicídio;PAF;Anadia;Zona Rural;01/01/2021;18
Branca;27.0;Masculino;Homicídio;PAF;Mata Grande;Zona Rural;01/01/2021;20
Parda;29.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Jacintinho;01/01/2021;22
Parda;16.0;Masculino;Homicídio;ESPANCAMENTO;Arapiraca;Senador Arnon de Melo;02/01/2021;04
Branca;46.0;Masculino;Homicídio;PAF;Delmiro Gouveia;Centro;02/01/2021;06
Preta;25.0;Masculino;Homicídio;PAF;Olho d Água das Flores;Centro;02/01/2021;21
Preta;36.0;Masculino;Homicídio;BRANCA;Santa Luzia do Norte;Centro;02/01/2021;23
Parda;80.0;Masculino;Homicídio;BRANCA;Ouro Branco;Centro;03/01/2021;14
Parda;19.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;03/01/2021;21
Parda;17.0;Masculino;Homicídio;PAF;Maceió;Tabuleiro do Martins;03/01/2021;22
Parda;18.0;Masculino;Homicídio;ESPANCAMENTO;Rio Largo;Mata do Rolo;03/01/2021;23
Parda;25.0;Masculino;Homicídio;BRANCA;Olho d Água das Flores;Zona Rural;04/01/2021;00
Parda;1.0;Feminino;Feminicídio;ESPANCAMENTO;Maceió;Mangabeiras;04/01/2021;10
Preta;21.0;Masculino;Homicídio;PAF;Coruripe;Centro;04/01/2021;22
Branca;30.0;Masculino;Homicídio;PAF;Maceió;Poço;05/01/2021;19
Parda;26.0;Masculino;Homicídio;PAF;União dos Palmares;Nova Esperança;05/01/2021;19
Parda;46.0;Masculino;Homicídio;PAF;Flexeiras;Zona Rural;06/01/2021;11
Parda;15.0;Masculino;Homicídio;PAF;Maceió;Benedito Bentes;06/01/2021;20
Parda;25.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;06/01/2021;22
Parda;30.0;Feminino;Homicídio;PAF;Limoeiro de Anadia;Zona Rural;07/01/2021;06
Branca;41.0;Masculino;Homicídio;PAF;Limoeiro de Anadia;Zona Rural;07/01/2021;06
Parda;19.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;07/01/2021;08
Preta;33.0;Masculino;Homicídio;PAF;União dos Palmares;Santa Fé;07/01/2021;18
Parda;13.0;Masculino;Homicídio;PAF;Maceió;Tabuleiro do Martins;08/01/2021;01
Parda;55.0;Masculino;Homicídio;BRANCA;Maceió;Benedito Bentes;08/01/2021;11
Parda;26.0;Masculino;Homicídio;PAF;São Miguel dos Campos;Centro;08/01/2021;21
Preta;27.0;Masculino;Homicídio;PAF;Quebrangulo;Centro;09/01/2021;20
Parda;39.0;Masculino;Homicídio;PAF;Palmeira dos Índios;Palmeira de Fora;09/01/2021;20
Preta;35.0;Masculino;Homicídio;PAF;Maceió;Bom Parto;09/01/2021;22
Parda;18.0;Masculino;Homicídio;PAF;Arapiraca;Povoado Fazenda Velha;09/01/2021;23
Preta;32.0;Masculino;Homicídio;PAF;Maceió;Feitosa;10/01/2021;04
Branca;20.0;Masculino;Homicídio;PAF;Maceió;Clima Bom;10/01/2021;13
Parda;38.0;Masculino;Homicídio;ESPANCAMENTO;São José da Laje;Centro;11/01/2021;01
Preta;65.0;Masculino;Homicídio;BRANCA;Arapiraca;Sítio Pau d Arco;11/01/2021;06
Parda;17.0;Masculino;Homicídio;PAF;Craíbas;Zona Rural;11/01/2021;06
Parda;18.0;Masculino;Resistência com Resultado Morte;PAF;Delmiro Gouveia;Centro;11/01/2021;16
Preta;20.0;Masculino;Resistência com Resultado Morte;PAF;Delmiro Gouveia;Centro;11/01/2021;16
Parda;21.0;Masculino;Homicídio;BRANCA;Cacimbinhas;Centro;11/01/2021;21
Parda;49.0;Masculino;Resistência com Resultado Morte;PAF;Maceió;Trapiche da Barra;11/01/2021;22
Parda;31.0;Feminino;Resistência com Resultado Morte;PAF;Maceió;Trapiche da Barra;11/01/2021;22
Parda;23.0;Feminino;Resistência com Resultado Morte;PAF;Maceió;Trapiche da Barra;11/01/2021;22
Parda;21.0;Masculino;Homicídio;PAF;Lagoa da Canoa;Centro;12/01/2021;19
Parda;16.0;Masculino;Homicídio;PAF;Maceió;Prado;12/01/2021;21
Parda;NA;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;13/01/2021;11
Branca;45.0;Masculino;Homicídio;PAF;Arapiraca;Zélia Barbosa Rocha;13/01/2021;20
Branca;55.0;Masculino;Homicídio;PAF;Maceió;Benedito Bentes;14/01/2021;08
Preta;17.0;Masculino;Homicídio;BRANCA;São Luís do Quitunde;Zona Rural;14/01/2021;11
Parda;43.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;14/01/2021;14
Parda;19.0;Masculino;Homicídio;PAF;Maceió;Benedito Bentes;14/01/2021;15
Parda;40.0;Masculino;Homicídio;PAF;Belém;Zona Rural;14/01/2021;18
Parda;17.0;Masculino;Homicídio;PAF;Novo Lino;Centro;15/01/2021;20
Parda;35.0;Masculino;Homicídio;PAF;Palmeira dos Índios;Zona Rural;15/01/2021;23
NI;NA;Masculino;Homicídio;PAF;Atalaia;Zona Rural;16/01/2021;09
Preta;18.0;Masculino;Homicídio;PAF;Coruripe;Centro;16/01/2021;13
Parda;29.0;Masculino;Homicídio;PAF;Maceió;Chã de Bebedouro;16/01/2021;15
Parda;18.0;Masculino;Homicídio;PAF;Maceió;Clima Bom;16/01/2021;19
Parda;33.0;Masculino;Homicídio;PAF;São Miguel dos Campos;Centro;16/01/2021;21
NI;NA;Masculino;Homicídio;PAF;Rio Largo;Tabuleiro do Pinto;16/01/2021;23
Parda;32.0;Masculino;Lesão Corporal Seguida de Morte;ESPANCAMENTO;Arapiraca;Itapoã;17/01/2021;02
Branca;24.0;Masculino;Homicídio;PAF;Maceió;Tabuleiro do Martins;17/01/2021;03
Parda;30.0;Masculino;Homicídio;PAF;Penedo;Dom Constantino;17/01/2021;04
Branca;29.0;Masculino;Homicídio;PAF;Pão de Açúcar;Centro;17/01/2021;14
Parda;23.0;Masculino;Homicídio;PAF;Penedo;Dom Constantino;17/01/2021;15
Parda;20.0;Masculino;Homicídio;PAF;Maceió;Riacho Doce;17/01/2021;16
Branca;28.0;Masculino;Homicídio;PAF;Penedo;Zona Rural;17/01/2021;16
Branca;36.0;Masculino;Homicídio;PAF;Maceió;Riacho Doce;17/01/2021;18
Parda;20.0;Masculino;Homicídio;PAF;Olivença;Centro;17/01/2021;19
Branca;27.0;Masculino;Homicídio;PAF;Coruripe;Zona Rural;17/01/2021;21
Branca;33.0;Masculino;Homicídio;PAF;São José da Tapera;Centro;17/01/2021;21
Parda;20.0;Masculino;Homicídio;PAF;São Sebastião;Centro;18/01/2021;13
Parda;16.0;Masculino;Homicídio;BRANCA;São Miguel dos Campos;Centro;18/01/2021;16
Parda;15.0;Masculino;Homicídio;BRANCA;São Miguel dos Campos;Centro;18/01/2021;16
Branca;17.0;Masculino;Homicídio;BRANCA;Maceió;Serraria;18/01/2021;16
Parda;30.0;Masculino;Homicídio;PAF;Maceió;Chã da Jaqueira;18/01/2021;22
Preta;33.0;Masculino;Homicídio;BRANCA;Japaratinga;Zona Rural;19/01/2021;12
Parda;50.0;Masculino;Homicídio;PAF;União dos Palmares;Roberto Correia de Araújo;19/01/2021;18
Parda;20.0;Masculino;Homicídio;PAF/B;São José da Laje;Centro;19/01/2021;19
Preta;33.0;Masculino;Homicídio;ESPANCAMENTO;Campo Alegre;Centro;19/01/2021;22
Parda;24.0;Masculino;Homicídio;PAF;Maceió;Clima Bom;20/01/2021;01
Parda;23.0;Masculino;Homicídio;PAF;Maceió;Clima Bom;20/01/2021;18
Preta;25.0;Masculino;Homicídio;PAF;Arapiraca;Baixa Grande;20/01/2021;21
Branca;53.0;Masculino;Homicídio;PAF;Coruripe;Centro;21/01/2021;00
Parda;32.0;Masculino;Homicídio;BRANCA;Roteiro;Centro;21/01/2021;10
Branca;19.0;Masculino;Homicídio;PAF;Olho d Água das Flores;Centro;21/01/2021;20
Parda;45.0;Feminino;Homicídio;OUTROS;Maribondo;Centro;23/01/2021;01
Branca;29.0;Masculino;Homicídio;BRANCA;Maceió;Jacintinho;23/01/2021;05
Parda;43.0;Masculino;Homicídio;BRANCA;Joaquim Gomes;Zona Rural;23/01/2021;06
Branca;12.0;Feminino;Homicídio;PAF;Colônia Leopoldina;Centro;23/01/2021;22
Parda;16.0;Masculino;Homicídio;PAF;Passo de Camaragibe;Zona Rural;24/01/2021;00
Branca;28.0;Masculino;Homicídio;PAF/B;Arapiraca;Mangabeiras;24/01/2021;05
Parda;33.0;Masculino;Homicídio;PAF;Arapiraca;Planalto;24/01/2021;06
Preta;25.0;Masculino;Homicídio;BRANCA;Porto Calvo;Centro;24/01/2021;08
Parda;34.0;Masculino;Homicídio;PAF;Olho d Água do Casado;Zona Rural;24/01/2021;14
Preta;5.0;Feminino;Homicídio;ESPANCAMENTO;Maravilha;Zona Rural;24/01/2021;16
Parda;20.0;Masculino;Homicídio;BRANCA;Maceió;Ouro Preto;24/01/2021;19
Parda;42.0;Masculino;Homicídio;ESPANCAMENTO;Igaci;Zona Rural;24/01/2021;21
Preta;17.0;Masculino;Resistência com Resultado Morte;PAF;Maceió;Vergel do Lago;25/01/2021;06
Parda;40.0;Masculino;Homicídio;PAF;Barra de Santo Antônio;Ilha da Crôa;25/01/2021;07
Parda;16.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;25/01/2021;12
Parda;17.0;Masculino;Homicídio;PAF/B;Arapiraca;Mangabeiras;25/01/2021;16
Parda;22.0;Masculino;Homicídio;PAF;Girau do Ponciano;Zona Rural;26/01/2021;20
Preta;25.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;26/01/2021;22
Parda;20.0;Masculino;Homicídio;PAF;Rio Largo;Zona Rural;26/01/2021;22
Preta;23.0;Masculino;Resistência com Resultado Morte;PAF;Barra de São Miguel;Centro;27/01/2021;18
Branca;56.0;Masculino;Homicídio;PAF;Arapiraca;Nova Esperança;28/01/2021;16
Parda;24.0;Masculino;Homicídio;ESPANCAMENTO;Maragogi;Zona Rural;29/01/2021;02
Parda;27.0;Masculino;Resistência com Resultado Morte;PAF;Porto de Pedras;Zona Rural;29/01/2021;07
Parda;28.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;29/01/2021;20
NI;NA;Masculino;Homicídio;ASFIXIA MECÂNICA;Maceió;Jatiúca;30/01/2021;08
Preta;26.0;Masculino;Homicídio;PAF;Maceió;Jacintinho;30/01/2021;19
Parda;20.0;Masculino;Homicídio;PAF;Palmeira dos Índios;Centro;30/01/2021;20
Parda;19.0;Masculino;Homicídio;PAF;Penedo;Santa Luzia;30/01/2021;21
Parda;51.0;Masculino;Homicídio;PAF;Penedo;Zona Rural;31/01/2021;00
Parda;27.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Santa Lúcia;31/01/2021;01
Branca;48.0;Masculino;Homicídio;PAF;Coruripe;Zona Rural;31/01/2021;03
Parda;28.0;Masculino;Homicídio;PAF;Maceió;Vergel do Lago;31/01/2021;05
Parda;20.0;Feminino;Homicídio;ESPANCAMENTO;Maceió;Cidade Universitária;31/01/2021;08
Parda;18.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Chã da Jaqueira;31/01/2021;16
Branca;28.0;Masculino;Homicídio;PAF;Jaramataia;Zona Rural;31/01/2021;17
Branca;36.0;Masculino;Homicídio;PAF;Lagoa da Canoa;Centro;31/01/2021;18
Parda;18.0;Masculino;Homicídio;NI;Pilar;Chã do Pilar;31/01/2021;23
Branca;39.0;Masculino;Homicídio;PAF;Delmiro Gouveia;Zona Rural;31/01/2021;23
Parda;24.0;Masculino;Homicídio;PAF;Maceió;Benedito Bentes;01/02/2021;07
Parda;47.0;Masculino;Homicídio;ESPANCAMENTO;Maceió;Cidade Universitária;01/02/2021;14
Parda;42.0;Masculino;Homicídio;PAF;Novo Lino;Zona Rural;01/02/2021;20
Branca;58.0;Masculino;Homicídio;PAF;Joaquim Gomes;Zona Rural;01/02/2021;21
Preta;29.0;Masculino;Homicídio;PAF;Maceió;Rio Novo;02/02/2021;17
Parda;22.0;Masculino;Homicídio;PAF;Maceió;Cidade Universitária;02/02/2021;19
NI;25.0;Masculino;Homicídio;PAF;Maceió;Pajuçara;04/02/2021;02
Preta;73.0;Masculino;Homicídio;BRANCA;Maceió;Levada;04/02/2021;04
